Samples	1	2	3	4	5	6	7	8	9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85-89	90-94	95-99	100-104	105-109	110-114	115-119	120-124	125-129	130-134	135-139	140-144	145-149	150-151	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66
HS52.D10_2	35.625421840029794	35.95066507749371	35.98550872311005	36.00737300668701	36.02030931467275	36.15514599988376	36.0290794254006	36.069481349342745	36.143860097287806	36.062937994269504	36.02422723355461	35.988614068486086	35.95789098283076	35.93507176034392	35.9049812089167	35.89461408368368	35.87005463186616	35.858538592556805	35.81664290775471	35.79922511134147	35.76856745424605	35.76174769752026	35.73110690641747	35.70432497625622	35.69695163841179	35.66460463961098	35.65505540413424	35.62706924268126	35.62912829516615	35.598118732746315	35.60306641701362	35.58025105557463	35.519164065798925	35.470623454382896	35.456060042458006	35.38113573236403	35.305130672715656	35.64376040139899																																																																		
HS55.D0_1	36.0303439538332	36.1695312083052	36.27163720910806	36.15370371659485	36.33016713886936	36.4443961026455	36.36289298982038	36.37587276283823	36.36147290113445	36.342095999851495	36.32015597771481	36.27868289094786	36.21179242108878	36.16740525200773	36.13842467448284	36.10757751590802	36.07649387722759	36.03485616470649	36.00460918647967	35.995924081546924	35.96914627563329	35.93242338433252	35.937629009095296	35.9233790597968	35.925689128558645	35.906036689081866	35.88802137585374	35.91068211056927	35.899195579811376	35.87616700994299	35.848067729273154	35.831748043998594	35.80593299025726	35.7308692775625	35.76287348591502	35.68485734041657	35.6360729429598	35.87953424760198																																																																		
HS55.D0_2	35.68866295865732	36.116765167916206	36.1262927563875	36.141357994612015	36.17262663037551	36.2645692513673	36.141407883348535	36.16485790991718	36.23072844516532	36.16025631208537	36.11730512647375	36.08082416192724	36.03307553618789	35.98784478337846	35.94419556257742	35.91336425494472	35.87943093792394	35.84562438324768	35.79070115516631	35.76017832156059	35.72387422766717	35.70515458224609	35.666886938665684	35.63503181134882	35.62175571326586	35.58086069669202	35.56405892461031	35.519240571265165	35.511027883495544	35.4715382209008	35.46903567685643	35.433173793650795	35.35810928042454	35.29815879515555	35.267983698723334	35.18395277232645	35.07724233808607	35.47126455153117																																																																		
HS1.D30_1	36.02936254321496	36.20485204232201	36.30554419157475	36.189629220969536	36.3816826376515	36.4761899642922	36.39667078744781	36.4242851594073	36.40004239097255	36.3931780552685	36.37550365647492	36.34078678862016	36.29311053395385	36.269983074035125	36.25617492484422	36.24608429176242	36.22568662452641	36.20050482434938	36.18380901059965	36.185013115101526	36.167329658126775	36.14124838781943	36.14739550383893	36.139154667807816	36.14154459060619	36.12184933513269	36.1121977462365	36.13128925213446	36.13010748652064	36.11095580641533	36.09747415731583	36.08099980734891	36.06609232816622	36.004974604483856	36.024394003583424	35.95679912223532	35.91290520882537	36.07527307409221																																																																		
HS1.D30_2	35.56227913339871	36.063461922663855	36.06101115653323	36.05984834578864	36.1137812240444	36.22096872499516	36.10247257009976	36.13421651239936	36.19459748351772	36.126871312974174	36.08776099604587	36.05417683931692	36.02146865451256	35.99515047274048	35.966950489663915	35.9573017348594	35.93840072629618	35.92473318700305	35.89063233377507	35.87423769055788	35.851792711586576	35.84448388429796	35.81739976420211	35.79819652592745	35.79302195463466	35.766492365168055	35.766268922872825	35.73655221165196	35.742663949051845	35.71898716618317	35.725043841228526	35.70570651348698	35.6549166144486	35.606047753016945	35.59421427494455	35.526061500260695	35.443235216197955	35.72937907942769																																																																		
HS3.D10_1	35.744824036857004	35.45676965721928	35.720951139436494	35.60819511016197	35.67549764905782	36.04684497343481	35.93895131069862	35.98074848504738	35.985856964826496	35.953413084687384	35.92399812741816	35.87868425479458	35.80498932654429	35.77253885672532	35.75051850891485	35.73674557283355	35.70302687083671	35.66251552452634	35.63708942877744	35.64039814079957	35.61130536077828	35.56730286350138	35.58742778954627	35.57433953204776	35.58804596912914	35.56451548755118	35.55548771019955	35.59833007809449	35.589507046552306	35.562253886999386	35.54595211850775	35.53408459202139	35.52514172222474	35.44696773906681	35.499230070350514	35.41652811969836	35.38186266420234	35.68185437511943																																																																		
HS3.D10_2	36.00313653112472	36.27186706581465	36.25076957115355	36.26052299281003	36.22788182217688	36.38252248250105	36.288215991970674	36.32017680858675	36.40329388363825	36.32067619851976	36.27653876631283	36.24384675603884	36.21529904584391	36.192031460070496	36.16771890672855	36.15199845288216	36.127177678621294	36.10524528958571	36.06755467736048	36.04445867917234	36.01666563498856	36.003464482345414	35.97264345627442	35.94762884689209	35.93374216454252	35.90176681949636	35.89319746714377	35.85658077472942	35.85014291941504	35.81808073725512	35.818487600891714	35.78994974133123	35.73028357229275	35.67471868322643	35.6549574762854	35.578547222289366	35.49169055492346	35.734532813516424																																																																		
DS11.D0_1	36.04487457058038	36.14182941942516	36.25975812682141	36.11790704255328	36.30618569442741	36.437125810224565	36.33758912291267	36.36472772684737	36.32814955040679	36.32230563557921	36.301696528996295	36.26119358014393	36.20096768359404	36.172398932791744	36.15372550258149	36.13818202061305	36.11173659036065	36.08154611352751	36.057553588161895	36.057367844151	36.02879054679978	35.994636729711225	36.00451368852928	35.993091961580475	35.995361824521275	35.974561914095446	35.95790782985437	35.98281011564576	35.97195450314625	35.94494646795025	35.92503865547801	35.902599981676126	35.879984596280465	35.80340433072216	35.82700629286172	35.74460720167022	35.69454069203113	35.90187380974388																																																																		
DS11.D0_2	35.95596701790117	35.87314652257796	35.937925834657165	35.97241397411003	35.96884643300768	36.15395256926427	36.01605059456632	36.06204286107634	36.13346965323367	36.062787024572415	36.025183156204946	35.98569713790245	35.94796644907975	35.91605308554607	35.88248134294592	35.86471623545212	35.83749483205255	35.81399104099284	35.76850261909918	35.74234483991794	35.71036505441368	35.69469761634752	35.65743623412895	35.62905695168584	35.60807605045199	35.570271774737655	35.5635826797051	35.51968510067529	35.51414236160436	35.4765913812777	35.4765753797441	35.43901323236274	35.36982777817174	35.29777456316697	35.27288788370541	35.179988363045354	35.066871640484166	35.4463349785619																																																																		
DS11.90_1	36.09496962088711	36.175424541406414	36.28588076172236	36.14646847743981	36.32621523718797	36.448272703149286	36.351705287514605	36.37835643413872	36.34364455503559	36.33817137299637	36.31723959737034	36.27634528744816	36.2174440516447	36.19393361236742	36.18124939077834	36.171969782983226	36.14075650359974	36.11800151762766	36.09068881924749	36.09613532149869	36.066646857814725	36.03781594218575	36.04116166895106	36.03210748420973	36.030663125568445	36.00952769330458	35.991253398003906	36.015948298034644	36.0037528265518	35.978471822287226	35.953860068450034	35.933787096834955	35.91247211258865	35.83746295489668	35.85813403996021	35.77803334873197	35.73065815848288	35.92673188343674																																																																		
DS11.90_2	35.74411721591034	36.00173682730852	36.00274701430897	36.004020067531286	36.02202901993257	36.16951084042858	36.028610891133106	36.07274102195576	36.13491133352076	36.06707912439386	36.02777898806056	35.98851718949914	35.9454964288814	35.912327246436874	35.87803549374875	35.85936167403364	35.8273440153972	35.80381355679593	35.756216756371884	35.728841656710856	35.69351288736542	35.67531503983004	35.6364521362958	35.60303917599221	35.58468869905648	35.541952887892634	35.52982696213315	35.48011431781708	35.46860608635667	35.426446485283286	35.42660387727149	35.386698142769866	35.31271688321488	35.23369332329196	35.20852889786704	35.113383453097114	34.99612386897012	35.398842566643																																																																		
DS24.D30_1	36.0387583453368	36.16926408180775	36.27940531357426	36.14965466684127	36.33197829775776	36.45068155455804	36.36083243822706	36.39247957274783	36.36588090824403	36.35273396701372	36.331729529056815	36.292040421279296	36.24110955282917	36.21572329247395	36.202738020384906	36.19244353226478	36.16858344313367	36.14273210927578	36.12017446913946	36.124505479911925	36.09976475773148	36.07381147606347	36.07959029875603	36.07088717979117	36.07299448265598	36.05490972941404	36.03958923201013	36.06195556194	36.05644241266343	36.03511740808995	36.01959030128331	36.002713608006104	35.98558394835506	35.917608789146115	35.941834640081154	35.867008747928736	35.83016862820905	36.013802222605435																																																																		
DS24.D30_2	35.82401886038291	35.89311931417377	35.907087414232095	35.95484151444812	35.950335206738	36.13010471809428	35.993941613864735	36.04070164889024	36.12543364150431	36.028364619396505	35.98926807381848	35.95056269279196	35.91446607159389	35.88338092818388	35.85068461724946	35.83551784367638	35.810080830931746	35.78743675782032	35.74616376758864	35.72104407200217	35.690943363876535	35.67717782881762	35.642726456478165	35.61451945570279	35.601384958830764	35.563429573415775	35.55737462087577	35.517946637630345	35.51571450116641	35.48614270444866	35.48731566880201	35.45819081032911	35.393254248590424	35.33253075886499	35.310294259166376	35.22587618191615	35.121739712979256	35.49073336621189																																																																		
DS33.D10_1	36.038309449904425	36.19639710454237	36.30813991548223	36.18110870864001	36.38210574090546	36.49165323135067	36.40465857667986	36.43292202000635	36.39834055088649	36.39534059590746	36.37731249064597	36.33844648404372	36.28699110166347	36.26287766825375	36.24822087492318	36.23255890188069	36.21272478974412	36.181737340545446	36.165750787532346	36.16086198857313	36.14294901986417	36.11091930420572	36.11861836879198	36.10871855260971	36.11186055186097	36.09424380193507	36.07794948090526	36.09895910528486	36.09307073872186	36.073651357298175	36.05346152419203	36.0369909162902	36.017809465436805	35.95555122841883	35.9733819405355	35.90076078146082	35.85480601601012	36.0320726387143																																																																		
DS33.D10_2	35.85278114083172	36.1223322329556	36.1140931496315	36.12488455768101	36.16540149591344	36.26261956417255	36.13337575851232	36.16852327524004	36.22111946500471	36.163360706902445	36.12405626892858	36.08890651331952	36.05414749117527	36.02569539776039	35.99821425355937	35.983119428720066	35.96162393914832	35.94012985416058	35.9006322111894	35.87688211741749	35.85101582464937	35.837442731978285	35.80671588507871	35.78190258889343	35.76596460759213	35.73221425193167	35.72673532835084	35.685194131328494	35.68400262722186	35.65010836892915	35.65005585146239	35.6182547463135	35.555318077725055	35.495644399026816	35.472831760647345	35.39115604329312	35.28897799257747	35.60906966169068																																																																		
HS35.D10_1	35.973411302841924	36.14765673363965	36.26175498803134	36.15253500605122	36.34456645560951	36.455196830892014	36.37444556464092	36.40679691526483	36.38460576356396	36.375767000694296	36.355230159909794	36.319736105741086	36.26935857255004	36.24661018011805	36.23642457004618	36.22688490645968	36.20423181245405	36.18038471646015	36.16089496650656	36.16312818462016	36.14514380522535	36.11979961623091	36.12546323966809	36.11597199063593	36.11914625695232	36.0997173841948	36.08819296747072	36.11100737644519	36.10786221095413	36.091571313859205	36.077162458375575	36.06537651151727	36.0513613585019	35.99476908990768	36.01669805244806	35.954770880111525	35.92200544296581	36.08544944471734																																																																		
